n000604,0.062947714,-0.139879081,-0.009597873,-0.050983639,0.022081445,0.081848648,0.004015186,-0.022511838,-0.062924679,-0.087169484,0.045315573,-0.098358434,-0.01323168,0.191567193,0.056272389,0.051897851,0.018876677,0.014557914,-0.01241705,-0.040941252,0.033570969,-0.115428338,0.004224421,0.030157122,-0.051233409,0.010245495,0.123886385,0.018499965,-0.022739875,0.050303036,-0.027105978,0.0706739,0.029753436,-0.033495013,-0.110571239,-0.034726237,-0.024203101,0.053755984,-0.03843189,0.111127704,-0.048287798,0.02650355,0.037456459,0.073868966,0.017582272,-0.036474006,0.046165923,0.071423969,-0.064360492,-0.145611229,-0.013298842,0.054541331,-0.120865615,8.63E-05,0.022760119,0.053747101,-0.060064086,-0.026829187,-0.056274759,0.009403943,-0.125056916,-0.000109677,0.104746258,0.084733179,0.089143095,-0.009702841,0.090295873,-0.177426211,-0.026027468,0.0545102,-0.097722642,0.032565626,0.14003741,0.003092361,0.090759032,-0.064585939,-0.091532235,0.07475553,0.127912418,-0.054541023,0.018984704,0.009270355,0.006097503,0.017144063,0.001252099,0.030998033,-0.052544526,0.039218527,0.045119078,0.041951645,-0.17464679,-0.043928425,0.040277342,0.063051747,0.136635508,0.026221159,0.051921536,0.050455365,0.102703014,0.027707461,-0.057678179,0.047221155,-0.048573395,0.018561325,-0.064734516,-0.040414617,-0.029929435,-0.04549761,0.090814285,0.040476479,-0.023296337,-0.024344269,-0.028932026,0.100702057,0.073939408,-0.023523768,-0.010315299,-0.108342431,-0.012098713,-0.028123247,-0.10250444,-0.073004154,-0.001394221,-0.028300947,0.028869361,-0.023310779,0.000771304,-0.045794137
n000605,0.043745509,0.008047428,-0.06602185,-0.050429652,0.060518363,-0.008396784,0.063270134,-0.178155242,-0.033027381,-0.207257305,0.002647214,-0.137117208,-0.018040849,0.083261883,0.120549515,0.083677598,-0.037210511,-0.007406708,-0.00245951,0.01881594,-0.008642434,-0.112927413,-0.008166321,0.063318083,-0.00047448,0.080401612,0.040450178,0.112984442,-0.038677231,-0.011318483,-0.017486637,0.021457591,0.01280166,-0.005314584,-0.018781658,0.002849394,-0.027484177,-0.102016214,0.023214105,0.009945394,-0.100769082,-0.012482038,0.084759269,0.033816688,0.020725887,-0.020673873,0.08179655,0.088978074,-0.064951441,-0.067964235,0.020590282,-0.06752254,-0.029723136,0.002758562,-0.046591726,0.049033298,-0.077013404,0.038422048,-0.012302011,-0.014063502,-0.045228665,0.095065009,0.044925004,0.012848258,0.008748623,0.01590195,0.077222445,-0.038967359,0.060538559,0.114040405,-0.024438018,-0.041675053,0.1103969,0.133097894,0.126440931,-0.000453685,-0.049435022,0.032998291,0.123887742,-0.001271573,0.003247952,0.106745794,0.065976334,-0.056568713,-0.041169649,-0.018013473,-0.003673894,0.073076469,-0.056278612,0.012807043,-0.142900834,0.012945479,0.090873283,0.047780639,0.122487109,0.026983801,0.006864076,0.088139087,-0.016980168,0.01261467,0.01679179,0.048794984,-0.042682766,0.039218285,-0.028064498,0.049304986,-0.075392856,0.039632169,0.056149275,0.059567502,0.004206164,-0.050749068,-0.073611362,0.079365032,0.011126924,0.018443544,0.01749999,-0.031846355,-0.050613867,-0.045942295,-0.076587574,0.002103645,0.003724733,0.045308051,0.101439051,0.01239237,0.009880831,-0.03420208
n000606,0.104356811,-0.170066027,0.012230817,0.036455114,-0.009925951,-0.03065258,-0.026566195,0.062915945,-0.039889958,0.013595577,0.074811597,-0.003487629,-0.015264235,0.134256111,-0.006054039,0.041455944,-0.004690331,0.028855901,0.021980692,0.046652003,0.037271731,0.007197217,0.005447304,0.101108285,-0.013791824,-0.0777532,0.103010824,-0.011488094,0.020541394,0.064883748,-0.033910444,0.097807757,-0.001407589,-0.136431684,-0.133138931,-0.007125223,-0.068996286,0.002544378,-0.124031952,0.168494219,-0.002980546,0.116796541,0.015431253,0.091866908,0.01587895,-0.07924667,-0.041200187,0.0183602,-0.0920225,-0.095530287,-0.030616667,0.052309649,-0.071719238,-0.045704939,0.020534698,0.073904655,-0.035857693,-0.049962226,-0.085033772,0.02826314,-0.128479291,-0.04241094,0.082071144,0.020005967,0.022444139,-0.079403523,0.068191644,-0.083008792,-0.065385275,-0.029111727,-0.040446051,0.019172337,0.200103284,0.005218619,-0.013971501,-0.05276559,-0.055876467,0.044540861,0.046230158,-0.105784826,0.001375761,-0.041663096,-0.082585627,0.033207649,0.004721444,0.038248688,-0.02777998,0.052477358,0.064111703,0.008492519,-0.204766026,-0.049301612,0.001144036,0.005840354,0.040297497,0.088917565,0.003850691,-0.019042497,0.040670752,0.014415042,-0.10240558,0.010283656,0.024490621,-0.01918636,-0.023377364,0.10800887,0.026309203,-0.023053972,-0.057600554,-0.00800639,-0.009940167,0.003902319,0.01114486,0.051763776,0.068938477,-0.02487164,0.012784075,-0.17602422,0.070155733,-0.038317278,-0.133955082,0.042629472,-0.022582178,-0.001011216,-0.018128372,-0.046837832,-0.055291954,-0.017207992
n000609,0.094360387,-0.104503087,0.089712459,0.037666417,0.028936966,0.069570775,-0.00779319,0.025649985,0.024637597,-0.070460949,0.106102813,-0.165436025,-0.055592321,0.087196195,0.016066488,-0.009115806,0.065160731,-0.054096396,-0.032029114,0.074678959,0.02153896,0.020731148,0.036036983,0.106871568,0.038004115,-0.04356248,-0.077001892,-0.109950712,0.037057809,-0.03089249,0.057058149,-0.045313489,0.02927761,0.004105908,-0.083627978,-0.045526074,-0.0224653,0.113737669,-0.044084307,0.048373762,-0.075723048,0.12070592,-0.074410008,0.036926049,0.138272232,0.021081653,-0.132197858,0.036405573,-0.081913447,-0.099655797,0.050865576,0.054817516,-0.079664838,-0.090622271,-0.045544755,0.055878852,-0.071009083,0.0184343,-0.145581876,-0.171242506,-0.117258344,0.00803498,0.060147995,0.04110254,-0.001622305,-0.015067996,0.118474622,-0.11072497,-0.045849437,0.026598688,-0.021517973,-0.053982756,0.075833397,0.090172834,0.042577135,-0.107609935,-0.065178237,0.002027763,0.012180048,0.038212759,-0.030439203,0.099944283,0.04466705,0.069582092,0.041238047,0.038263867,0.075435903,0.072209264,-0.002046779,-0.003672202,-0.089494411,-0.058556941,-0.003576558,-0.019176031,0.089344259,0.026065061,0.013857175,0.040774408,0.025151709,-0.107786152,-0.049074798,0.059343138,0.018591165,0.028832604,-0.062725301,0.01213519,-0.069559892,-0.070223279,-0.046501506,-0.021442637,-0.054783257,-0.152286676,0.171677234,0.059411223,-0.097096759,-0.105195361,0.012967163,-0.0927648,0.048975124,-0.090231676,-0.079034873,-0.066984614,-0.041095036,-0.001097167,-0.10196823,-0.021002878,0.024308813,0.007302924
n000622,-0.00151784,-0.09576931,-0.078286816,-0.066380574,-0.064859524,-0.013890479,0.03169824,-0.036356774,0.018108116,-0.111356179,0.20973388,-0.12228554,-0.130397428,0.049394225,0.010778478,0.045265871,-0.097799376,-0.023237205,0.001969283,0.064157993,-0.018532775,0.02499739,0.025861978,0.078178639,0.014888957,-0.04371299,0.093182094,0.016816026,0.0094782,-0.002178291,-0.012213608,0.015446747,-0.029177805,-0.014060676,-0.088906234,0.004580828,-0.155863771,-0.147669936,-0.062774043,0.115391861,0.017894552,0.106658644,-0.094685995,0.052221732,-0.046062724,0.007615294,0.030722948,0.036979277,-0.057108027,-0.10209224,-0.020495575,-0.026634865,-0.061784982,-0.043304629,0.023297177,0.073810928,-0.06395343,-0.018223963,-0.035354137,0.0611759,-0.08462897,-0.068341827,0.009397489,0.046983256,-0.071347019,0.115020055,0.058752357,0.014150702,0.053009809,0.102264639,-0.071393708,-0.093031717,0.100340462,-0.043913122,-0.101799357,-0.171496668,0.028403911,0.09555583,0.135989235,-0.045663591,-0.055645858,0.041144161,-0.035303919,-0.085853144,-0.028454671,0.087368898,0.03907798,0.031859496,0.099435915,0.035393971,0.02863352,-0.070356465,0.008739635,0.035354104,-0.069956757,0.037426572,-0.064969122,-0.048817393,-0.0013667,-0.023233285,0.085630075,0.051754823,0.035006894,-0.056873611,0.020399156,0.106706515,-0.057019325,-0.010472466,-0.093605416,-0.026843257,-0.026484483,-0.117397864,0.057275256,0.025137746,0.064643228,-0.012037287,0.031827298,-0.215017319,0.084264083,-0.081032007,-0.05949254,-0.021679212,-0.097021584,0.090859444,-0.014896484,0.061409962,0.070580561,-0.026718645
n000636,0.089823277,-0.049725931,-0.059786211,0.006938971,0.037429403,-0.064498219,-0.005122109,-0.025481406,-0.019328754,-0.058917444,0.0783265,-0.029309976,0.030290296,0.011107267,-0.030396441,0.046899337,-0.061225348,-0.020573258,0.008905808,0.044622899,0.089511769,-0.016131573,-0.006330464,0.049313771,0.031121293,-0.029904691,0.073667931,0.158461309,0.058876938,0.110268218,-0.110811803,0.133809239,-0.011786151,-0.104644315,-0.037224474,0.008183916,-0.099673839,-0.132940917,-0.103351661,0.133383369,-0.017054724,0.040617709,0.007448841,0.063278399,-0.101668441,-0.12792511,-0.019680977,-0.083123038,-0.094689486,-0.11742275,-0.032079853,0.002006547,-0.040360193,0.03079564,-0.012693632,0.079633431,-0.020520606,0.013930571,0.023150803,0.094280255,-0.092820381,-0.016180351,-0.024208087,-0.048493309,-0.038261169,-0.021624063,-0.007339271,0.008543585,0.016871995,0.032392621,-0.017138977,-0.029008278,0.238674153,0.057083935,-0.005501334,-0.04186218,-0.048854713,0.113377521,0.096052845,-0.113012387,0.005030326,-0.091297099,-0.006642438,-0.048689624,0.006667289,0.01291873,0.009558222,-0.002543962,-0.046666396,0.015352778,-0.137842329,0.02194234,0.014604442,0.001302048,-0.021295254,0.108072201,-0.001055139,-0.019590821,0.020089842,0.07927803,-0.050437422,-0.003707428,0.030310753,-0.055022164,0.031007944,0.11642943,-0.007103267,0.05353676,-0.118153428,-0.057701983,-0.006806696,0.003209866,0.020825941,-0.013389381,0.019548809,0.061440343,0.064625103,-0.119868759,0.03911295,-0.074335463,-0.082603608,0.014943292,-0.067369711,0.061299214,0.074369176,-0.002482069,-0.056619794,0.037934038
n000664,-0.000999463,0.167760251,-0.039755541,-0.02212418,0.067717679,-0.049168682,0.118115083,-0.12154299,0.006330405,-0.063377475,0.143754123,0.044641752,-0.007091161,-0.007587824,0.024593892,-0.004620975,-0.170718592,0.026341256,0.058425889,0.011514852,-0.138938095,-0.048479515,-0.10661574,2.71E-05,0.040585854,-0.001546,0.075603447,0.087353517,-0.014376297,0.006043321,0.019875711,0.008676594,-0.050305853,-0.094357103,0.020742253,0.088164552,-0.004819599,-0.062605394,0.015978922,-0.00226747,0.011061963,0.088420631,0.002819066,-0.083459786,-0.047630199,0.065742683,0.09273286,-0.09095387,-0.048695032,0.11134936,0.099951665,-0.048299072,-0.019998768,0.053274795,-0.095835371,0.004589055,0.034596568,-0.045246791,0.022799125,0.014800594,0.162121997,-0.019193335,0.047167168,-0.022174817,-0.055284089,0.120937261,0.018345071,0.070618934,0.10023006,0.143909786,-0.015367639,-0.138723036,-0.087083706,0.061718351,0.109131508,0.072362564,-0.07489463,-0.005433687,0.072304411,-0.023793384,-0.002568565,0.008972171,0.002921078,-0.077645912,0.015398225,0.063178014,-0.067290225,0.014667399,-0.015908951,0.043278825,-0.06404977,-0.02302261,0.061998676,0.031659903,-0.053967576,-0.011437349,0.019297164,0.106631417,-0.057333733,-0.042059447,0.020929139,0.043485103,-0.033708943,0.120786419,0.05698884,0.105542174,-0.144304326,0.034875864,0.049532464,0.084781746,0.10821124,-0.015763439,-0.059669263,0.047814761,0.037309137,0.075493136,-0.009047074,0.101727446,-0.095224724,-0.004407499,-0.067707002,0.084600358,-0.113040939,-0.033630676,0.11212194,0.042267698,-0.034938544,-0.053783292
n000673,-0.016436648,-0.037051374,-0.092733206,-0.023559141,-0.011897648,-0.060433379,0.037208282,-0.062675195,-0.015358427,-0.11299435,0.117846529,-0.039347621,0.010034986,0.077813598,0.072348498,0.077201862,-0.150998463,0.015668262,-0.017986966,0.068345616,0.002343407,0.00513968,-0.018452699,0.107536303,0.008392077,0.067940157,0.082326871,0.054590527,-0.034808754,-0.06420259,-0.022374923,0.032120372,0.039652025,-0.125779272,-0.019915413,-0.01361702,-0.199187893,-0.161827604,-0.066881123,0.063995487,0.02228677,0.056545278,0.058072827,0.03247113,-0.009287892,-0.009846802,0.078723478,0.00385322,-0.09373098,-0.032036661,-0.005720517,-0.059908138,0.065658294,-0.006255528,-0.047847349,0.07405127,-0.007117142,0.003315115,-0.01546102,0.023220029,-0.013882502,0.024025892,0.037108851,0.092608702,-0.086161665,0.019623863,0.093229491,-0.020330449,-0.029923707,0.083106765,0.023765511,0.007147852,0.126894878,0.083642659,-0.024349709,-0.063835552,0.014129794,0.035800737,0.121966047,-0.055503715,-0.040585355,0.062527339,-0.056627925,-0.08962225,-0.041088926,-0.022711588,-0.003135051,0.07482156,0.063526851,0.000926394,-0.098560197,0.030941447,-0.002566075,0.028490398,-0.001714153,0.002304015,-0.063200048,0.045787871,-0.018149187,0.061897398,0.048450931,-0.016533477,-0.047771218,-0.039774627,0.028256453,0.211072457,0.0015726,0.090530885,-0.023260117,0.07600229,0.053359817,-0.026011653,-0.082897448,0.096655771,0.098304143,-6.76E-05,0.012098317,-0.146083188,0.055360521,-0.027339158,-0.049064039,0.034681092,-0.125922542,0.017725662,0.012009778,0.037859848,0.006911675,-0.043426006
n000699,-0.025049896,-0.065924067,0.075701272,-0.064945441,0.021859268,-0.007284985,-0.14114175,-0.035756403,0.052408556,0.082838352,-0.168862821,0.033594897,0.040173771,0.028157859,-0.020572367,-0.116123654,0.042851585,0.000968731,0.011131364,0.072232049,-0.015460805,-0.034126578,-0.049004033,0.055667973,-0.022866901,0.023011989,-0.078328729,-0.077924588,-0.023486386,0.027223225,0.081040032,0.037641734,0.134406019,0.10355847,0.070231596,0.001153202,0.053551241,0.013431841,0.136011153,-0.045078472,-0.044450652,0.029756185,0.113333942,0.076384146,-0.014081132,0.049883821,0.028766165,0.067493271,-0.073312769,-0.0230736,0.034826999,0.005982238,0.159534675,-0.137620778,0.101441039,-0.113387958,0.09876269,0.148369476,-0.036355893,-0.026873074,0.012280589,0.069372926,0.03984246,-0.03215827,0.15945916,-0.103542764,0.097452671,-0.099137775,-0.0094997,-0.003199694,-0.054973776,0.105934742,-0.080528239,0.070704228,-0.052214864,-0.017744731,0.056566709,-0.050834798,-0.052251668,0.07015198,-0.017820626,0.114483711,-0.064069169,0.094003772,-0.094577608,-0.125732593,-0.060746382,0.108912263,-0.087134912,0.151433473,-0.121904336,0.044263471,0.030968815,0.012184021,0.106308728,-0.104324199,0.132596836,0.058476818,-0.017631313,-0.168960831,-0.042111467,0.028685393,-0.115318881,-0.018959092,-0.095466332,0.03406931,0.059189317,-0.014707657,0.035258051,0.020274662,0.04594154,-0.04366618,-0.056938724,0.039637028,-0.052357164,-0.141952387,-0.081421458,-0.072316912,-0.040072834,0.006794632,0.00153241,0.024965787,0.101154748,-0.065207797,-0.041047874,0.016645377,-0.0448502,0.073498351
n000703,-0.038140623,0.055090809,0.023961506,0.050030246,-0.017262247,-0.027053342,-0.038345461,-0.018147951,0.120838852,0.077396012,-0.048122964,0.042226374,-0.016484026,-0.062284748,-0.030522831,-0.001774738,-0.040066142,-0.07550544,0.058302384,0.028732938,-0.118014459,0.035766141,0.076292161,0.056564552,-0.009135264,0.035736377,-0.072262876,-0.052837956,-0.032397721,0.038389995,0.113075729,0.089300826,0.042526486,0.071162039,0.055720706,-0.015645663,-0.014688012,0.015112623,0.003793865,-0.045932415,0.072363366,0.069548737,-0.067925129,0.034197091,0.050422965,0.131313507,-0.083925317,-0.127298881,-0.049398164,-0.027085153,0.025357668,0.113574069,0.187879778,0.065418913,0.019459468,-0.017559279,0.070359192,0.103461479,-0.041279144,0.030457429,0.009011235,-0.0775452,-0.045893343,0.008256621,-0.002663866,-0.031133214,-0.076763397,0.040149656,-0.035323296,0.024602597,-0.012652271,-0.048524077,-0.087503359,0.09977509,-0.074035253,0.005810592,0.210437594,-0.047780603,-0.016403214,0.058437802,-0.017539942,0.048280187,0.017445394,-0.119823348,-0.081496224,-0.092806675,0.12178418,0.0160044,-0.109471501,0.040486981,0.218388156,0.079800192,-0.009174832,-0.127489831,0.04993288,-0.153248141,0.022490767,-0.015025253,-0.041508212,-0.073682582,0.055853292,-0.012744626,-0.05661395,-0.177834869,-0.022306435,0.110247661,0.061749,-0.032387845,0.022300118,-0.035464941,-0.097549925,-0.014855491,0.028396988,-0.058619239,-0.072710765,-0.104194687,0.022991627,-0.111457874,0.057978858,-0.030284859,0.099141944,0.023385119,-0.017835321,0.003725728,-0.059986282,0.071831199,0.00685839,0.02052756
n000704,0.035918368,-0.061665943,-0.024320714,0.055640226,0.082384673,0.031295849,0.049576384,-0.053703489,-0.041897793,-0.123297122,-0.015147973,0.001432615,-0.097999364,0.065177641,0.035727748,0.084530948,0.000954751,0.032314871,-0.025387774,0.074886705,0.020597699,-0.021014971,-0.034007891,0.099229434,0.08785687,-0.015714084,-0.025867566,-0.017783421,-0.070744395,-0.032007785,0.02115098,0.029579275,0.031810125,0.070664103,-0.032457114,-0.000349227,0.01567441,0.037431819,-0.009131327,0.073837853,-0.025101678,0.079056324,0.006182018,0.134631047,0.081135554,-0.028649394,-0.001399356,0.081177169,-0.043268632,-0.056095386,0.050084447,-0.04525388,-0.075172207,-0.059316692,0.053750026,0.039033769,-0.04820855,-0.027525025,-0.071514488,0.074486261,-0.098037151,0.002964369,0.027407976,-0.084893458,0.028517221,0.004126369,0.081676455,-0.102321916,-0.037790603,0.057688239,-0.014066511,-0.025014045,0.13168573,0.038257208,0.127570218,-0.06674769,-0.014876414,0.044163129,0.068616908,-0.012702333,0.070155755,0.060356655,0.085852388,-0.096417006,-0.060722582,0.003533003,0.0030843,0.022727584,0.024706532,0.007179911,-0.089006343,-0.056559096,0.064895561,-0.035759067,0.059221333,0.043785547,0.004679939,0.005954068,-0.004595798,-0.066269983,-0.022067953,0.042291152,-0.010858617,-0.045496505,0.044063431,0.067576219,-0.107862499,0.000104592,-0.059048348,0.032234185,-0.019064612,-0.035690294,-0.056444963,0.027193653,0.015536936,0.05790309,0.023745038,-0.023044619,-0.063068082,-0.0447125,-0.028267488,0.012207243,-0.02564991,0.003327094,-0.023815874,0.121757806,-0.016355659,-0.049767173
n000725,-0.045150427,-0.014017597,-0.019640716,-0.002272172,-0.007653427,-0.008933958,-0.04768441,0.038039805,0.041773062,0.07306044,-0.072712269,-0.029733709,0.014769627,0.050167309,0.008118694,-0.016196903,0.013084669,-0.033443106,0.050772472,-0.019694992,-0.05135558,0.103387572,0.01568106,0.052767301,-0.113511409,0.088345809,-0.03195539,-0.112122228,-0.081435334,0.080134403,0.134255649,0.062753456,0.053712351,0.022344514,0.106757746,-0.092973516,-0.064510036,0.026149456,0.000492829,-0.121011984,0.209987531,-0.006808432,0.013697228,-0.026113385,0.083662094,0.167461182,-0.081853883,-0.087011196,0.022270084,-0.073164673,-0.029269936,0.137826446,0.157363787,-0.003388659,-0.057558422,0.00559221,0.063691104,0.02956495,-0.064245569,-0.09066481,-0.001964627,-0.009728425,0.022456537,0.163551278,0.020400945,0.000200475,-0.085053321,-0.034410324,-0.092181154,-0.059864066,-0.070175955,0.060179995,-0.078863216,0.091829064,0.039737664,-0.02603374,0.12523936,-0.053534499,0.03491107,0.062891983,-0.068249204,0.104139036,-0.035963183,0.018768522,0.022353591,-0.067058472,0.066538646,-0.055383378,-0.075078187,0.097541999,0.156753023,0.061195422,-0.07172827,-0.148833863,0.139680373,-0.133067663,0.056758021,0.109604845,0.034576724,0.005253639,0.036180001,0.034617279,-0.043359692,-0.139338203,-0.029470367,0.039554567,0.073418606,-0.037526878,0.046956366,0.105983809,-0.003085123,0.001350939,-0.087308756,0.057453643,-0.001880053,-0.159959087,0.011754111,-0.088664188,0.005119784,-0.015116966,0.118914671,-0.016757104,-0.057009799,-0.016956795,-0.032915694,-0.063742604,0.049823199,0.060410444
n000730,0.122398185,-0.062912138,0.110226492,0.052103271,0.045073223,0.032394676,0.025731828,0.006905287,0.017449945,-0.045652499,0.012365344,-0.060112597,-0.067150689,0.055100132,0.031807833,0.033279857,0.071076431,0.021739735,-0.032110734,0.078965462,0.00810602,0.032346468,0.02112255,0.13598784,0.057345053,-0.059205644,-0.070633839,-0.144163696,0.053106453,-0.02134941,0.023524127,-0.033963267,-0.001117751,-0.005970488,-0.046849279,-0.045170333,0.057354896,0.137101538,-0.10572423,0.059346334,-0.035698684,0.120023132,-0.012993076,0.068830039,0.203943688,0.004006422,-0.190334164,0.032888488,-0.046966277,-0.045352731,0.032643715,0.036445947,-0.018224472,-0.120489064,-0.023241634,0.080014594,-0.069472695,-0.000232377,-0.137644998,-0.10518214,-0.133001064,0.045018242,0.059760073,-0.014671884,0.040675925,-0.074085257,0.098102398,-0.089426379,-0.098967118,-0.02557949,0.014876544,-0.032601351,0.126628346,0.103219647,0.060928327,-0.071679051,-0.070299358,-0.035070082,-0.065858619,0.031245917,-0.028930402,0.111421873,0.052963738,0.040357445,0.023093645,-0.022916136,0.07549654,0.056589499,-0.045395386,-0.05251138,-0.116275701,-0.023852072,-0.010986574,-0.097112771,0.093576608,0.054377062,0.031082897,0.014290718,0.013061571,-0.086684959,-0.072593372,0.012137986,0.021633065,0.00428736,-0.035353506,0.048604705,-0.0285902,-0.060848828,-0.051456293,-0.018457608,-0.068698491,-0.074999846,0.123039473,0.026233692,-0.115816052,-0.085985965,0.021183459,-0.08598143,0.042969615,-0.100199685,-0.062159755,-0.024311609,0.024605821,-0.011802655,-0.115901177,-0.021726676,-0.05191224,0.010944492
n000789,0.026900936,-0.024720721,0.069706406,-0.026372799,0.035986781,0.003661107,-0.033561915,0.028393449,0.047108967,0.14552541,-0.063472979,0.123322538,-0.104854251,-0.081571785,-0.029131393,-0.001883894,-0.043270795,-0.033856053,0.094836823,0.015233059,0.008871781,-0.116258472,0.081072513,-1.55E-05,-0.012036163,0.021470025,-0.04959115,-0.027836158,0.000307757,0.099282003,-0.013470909,0.185674345,0.096800196,0.034480458,0.091252232,-0.067987603,0.018083339,-0.01973353,0.091231892,-0.022593267,0.090566094,0.058385755,0.017805141,0.073291494,-0.011307927,0.037058252,0.019253861,0.030672108,-0.064316097,0.025522481,-0.066658447,0.022139827,0.091419672,-0.080447135,0.111925562,0.004657837,0.070461431,0.009994256,0.050154862,0.157649497,0.032326285,-0.056528189,-0.097318417,-0.026295506,0.0149212,-0.100443223,-0.003108398,-0.058840361,-0.064088051,-0.012242842,-0.080269117,-0.029234372,-0.034154735,0.019864841,-0.104814268,0.057853083,0.121470995,0.06654424,-0.033354826,-0.002468271,0.077864204,-0.033854412,-0.046497459,-0.120057083,-0.060648021,-0.070825813,-0.050408207,0.031633401,-0.042356261,0.022511176,0.104887217,0.093411706,-0.026521338,0.009347983,0.015345148,0.057606462,-0.025173423,-0.096597282,-0.057966233,-0.02789933,0.057364145,-0.113665945,-0.055832048,-0.089751587,0.035180767,0.105437165,0.012534288,-0.104784454,-0.026445775,0.018098202,-0.079725894,0.103515805,-0.051887742,-0.014256376,0.005052068,-0.001674525,-0.010986736,-0.092945784,0.090488513,-0.016009929,0.038244401,0.017661843,0.011519639,-0.094506272,0.00171627,0.095298664,-0.030018287,-0.003746983
n000794,-0.051934932,0.093413686,0.001568583,-0.008855556,0.048402703,0.085880427,-0.053811543,-0.020237698,0.04557984,0.007387318,0.086861912,0.073698874,-0.020684218,-0.021432773,0.014299116,-0.074230325,-0.058789117,0.044718696,9.70E-05,-0.027349829,0.013965991,0.019456487,0.072881179,0.130610811,0.006145205,0.126838068,-0.089285792,-0.04938739,0.00125895,0.049289702,-0.011830849,0.107133569,0.12405351,0.065545111,0.121140361,-0.034017616,-0.044055862,0.011780353,0.057439927,-0.069272502,-0.021080047,-0.00909082,0.050521688,0.102173121,-0.155309472,0.106035988,-0.046329648,0.0307655,0.023701957,0.022172283,0.03278437,-0.066037114,0.074701846,-0.0333674,0.106774349,-0.02360376,0.082773986,0.032050664,0.028401233,-0.051448736,0.032866916,-0.04287346,0.087529493,0.074747886,-0.049519693,0.087663309,0.094699201,-0.194909366,0.066420329,0.030958372,0.015759998,-0.027841378,-0.030567885,0.081753924,-0.032460961,0.047156268,0.005339253,-0.006363694,-0.028590142,0.031634196,0.001787262,-0.007899426,-0.061572877,0.007719455,-0.035686298,-0.122557755,-0.040922733,0.040910415,-0.022984778,0.114499911,0.045328235,-0.066036931,0.048280607,-0.044376112,0.092922049,-0.061926499,0.053442273,0.037664546,-0.031774351,-0.126524455,0.057326558,0.060339591,-0.069311244,-0.07304313,-0.042431021,0.011445417,-0.032825269,-0.013737497,-0.029239759,0.08397382,0.145799911,-0.034751874,-0.009874455,0.006264543,0.009828865,-0.029167299,0.067464839,0.005292177,0.006697258,-0.050720716,-0.062005056,-0.024853002,-0.035652618,-0.11051135,-0.06590778,0.145264016,-0.021804007,-0.030817242
n000840,0.033847893,0.103253022,0.087324209,-0.018959894,0.026216713,0.011217492,0.114480388,0.093147684,0.02438124,-0.029319348,0.162696681,-0.054238006,-0.020068572,0.036682736,-0.110037348,-0.018360586,0.033506,0.022234586,-0.055125642,0.021343985,0.073178966,0.08839318,0.047320792,0.1413558,0.078261898,-0.034265528,-0.020218157,-0.074867694,0.096410496,0.030719768,-0.021422851,-0.044457032,0.036890253,-0.093931495,-0.036192014,0.008608033,-0.032472386,0.085917278,-0.114886094,0.038908796,-0.043991082,0.071663208,-0.09320232,0.063491051,0.024408389,-0.012532312,-0.18292057,-0.084594115,-0.058777903,-0.034233331,0.059700753,0.036863165,-0.032706001,-0.015212998,-0.025141954,0.072558476,-0.072275491,-0.040713523,-0.04914069,-0.066936133,-0.040702515,0.090906582,0.019952324,-0.00460108,-0.063572397,0.025058747,0.020909448,-0.08336381,-0.089239211,0.047982141,-0.023318449,-0.057112446,0.13393373,0.089889087,0.102543093,-0.045831374,-0.179586892,0.025958066,-0.06600178,0.017135009,0.006682286,-0.008375784,0.022779167,0.088085848,0.062133622,-0.027370321,0.013195475,0.009077036,-0.120376847,0.045854698,-0.124329919,-0.035018974,-0.046091702,-0.114957047,0.052434898,0.035923896,0.024928751,0.093380431,0.000931765,0.03723852,-0.025686341,0.031608656,0.04575231,0.035975546,-0.056756614,0.009675172,-0.04245861,-0.079524605,-0.113395321,0.012283666,0.082106793,-0.118074674,0.183426453,0.015658262,-0.120461056,-0.009545843,-0.020780043,0.034688972,-0.059952174,-0.14364284,-0.045084017,-0.059797118,-0.018148783,-0.05560025,-0.092782736,0.023571986,-0.064341368,0.07496761
